,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
292,18088.29237947123,60.2068162104701,2.345875798771855,0.03911564962099308,2.58106461941397,1.8249706358210087,0.6837372051257758,18164.973602484468,61.28288270086895,2.8969712699655417,0.047433204820542224,1.1390754743104397,0.9388433376330736,0.7691999136196788,6970_8174,11.0,9.0,2.0,293,2,54,1,293,1,293,0,1,292,54,408,E West Expy E,E,Freeway,0.470339973172,0.0,6970,8174,E,2,65863,4,408,38500,65863,65,79,65.0,0.006869121948
293,17865.25,63.573040935680076,2.4570457363824394,0.038685438134417424,1.5668150476676854,1.1059120323041345,0.7000091418505513,17948.421461897356,64.8458961540802,2.8815475947952485,0.04455058906784643,2.6838728472431232,1.941236476803412,0.7052327342718883,8178_6921,7.0,5.0,2.0,294,2,1,1,294,1,294,0,1,293,1,408,E West Expy W,W,Freeway,0.498662548024,0.0,8178,6921,W,2,65863,4,408,38500,65863,65,79,65.0,0.00727306453737
294,38434.659442724456,64.74451267068976,4.073916310804386,0.06376818649657727,2.7814462369753032,2.5840455255651475,0.8686476712253137,38386.95348837209,64.14493565199244,4.349326956287388,0.06871415965176389,2.4446143607811663,2.347215748091732,0.8850281353142182,8150_8116,14.0,10.0,4.0,295,2,2,1,295,1,295,0,1,294,2,408,E West Expy W,W,Freeway,0.326338353053,0.0,8150,8116,W,2,65863,6,408,60500,65863,65,61,65.0,0.005348296253109999
295,38386.95348837209,64.14493565199244,4.349326956287388,0.06871415965176389,2.4446143607811663,2.347215748091732,0.8850281353142182,33705.18575851393,69.03326412183151,5.617662936584611,0.08253541031351233,5.4360410680458084,4.622986268881618,0.8180997498860918,8116_6273,3.0,1.0,2.0,296,2,3,1,296,1,296,0,1,295,3,408,E West Expy W,W,Freeway,0.246345655819,0.0,8116,6273,W,2,65863,4,408,51303,65863,55,61,55.0,0.0039870142071700004
296,39169.91203703704,67.437115059169,3.6483828468500095,0.05556030108581705,2.603868366458141,2.348568179514916,0.8216564138895986,36495.246913580246,66.07296557467659,3.2047726601216584,0.04946351320377501,3.00933931698912,2.4546905019963456,0.7841693542297896,8210_8148,13.0,11.0,2.0,297,2,4,1,297,1,297,0,1,296,4,408,E West Expy W,W,Freeway,0.792189706103,0.0,8210,8148,W,2,65863,4,408,73500,65863,65,49,65.0,0.013009075556999998
297,37497.97815912637,65.84105392898337,3.5374202979553875,0.05414443417877726,2.2211153349731982,1.8312257750400764,0.795748084316515,38434.659442724456,64.74451267068976,4.073916310804386,0.06376818649657727,2.7814462369753032,2.5840455255651475,0.8686476712253137,8156_8150,21.0,12.0,9.0,298,2,5,1,298,1,298,0,1,297,5,408,E West Expy W,W,Freeway,0.460746220134,0.0,8156,8150,W,2,65863,6,408,67299,65863,65,62,65.0,0.00755594538579
298,36495.246913580246,66.07296557467659,3.2047726601216584,0.04946351320377501,3.00933931698912,2.4546905019963456,0.7841693542297896,35774.99535603715,64.59966469872029,3.529043795414108,0.055818932705286366,2.498755223816374,1.92820480989736,0.7426748002675889,8148_6298,12.0,11.0,1.0,299,2,6,1,299,1,299,0,1,298,6,408,E West Expy W,W,Freeway,0.33067075268199997,0.0,8148,6298,W,2,65863,4,408,73500,65863,65,59,65.0,0.00543613953215
299,37546.35389610389,66.76584109554443,3.6041028658388234,0.054595268379876764,3.0749990846865582,2.5229623726182764,0.7934732495916185,37497.97815912637,65.84105392898337,3.5374202979553875,0.05414443417877726,2.2211153349731982,1.8312257750400764,0.795748084316515,6300_8156,8.0,6.0,2.0,300,2,7,1,300,1,300,0,1,299,7,408,E West Expy W,W,Freeway,0.325558727708,0.0,6300,8156,W,2,65863,4,408,73500,65863,65,77,65.0,0.0053384668912700006
300,35774.99535603715,64.59966469872029,3.529043795414108,0.055818932705286366,2.498755223816374,1.92820480989736,0.7426748002675889,37546.35389610389,66.76584109554443,3.6041028658388234,0.054595268379876764,3.0749990846865582,2.5229623726182764,0.7934732495916185,6298_6300,2.0,1.0,1.0,301,2,8,1,301,1,301,0,1,300,8,408,E West Expy W,W,Freeway,0.49363934571999996,0.0,6298,6300,W,2,65863,4,408,73500,65863,65,137,65.0,0.00809383647836
301,39523.45341614907,64.34689179859083,3.4235491915165093,0.05441850547049437,3.2555444619006284,2.8823759795278003,0.8279551525241782,33877.304975922954,68.89182527646386,3.9150514539665116,0.05824726678482747,2.50958852513956,2.3087554737515146,0.8412797277609365,8203_6930,4.0,3.0,1.0,302,2,9,1,302,1,302,0,1,301,9,408,E West Expy W,W,Freeway,0.254236253283,0.0,8203,6930,W,2,65863,6,408,73500,65863,65,77,65.0,0.00417138399653
302,40338.71118012422,65.54255192007588,3.3666072098428588,0.05241305395503628,2.7556380835917538,2.4857810524351063,0.8398049514620888,39523.45341614907,64.34689179859083,3.4235491915165093,0.05441850547049437,3.2555444619006284,2.8823759795278003,0.8279551525241782,8201_8203,8.0,5.0,3.0,303,2,10,1,303,1,303,0,1,302,10,408,E West Expy W,W,Freeway,0.492661043524,0.0,8201,8203,W,2,65863,6,408,70075,65863,65,110,65.0,0.00802848761702
303,43216.690625,63.522827438549385,2.8617093493026173,0.045461783732182695,2.332338580833421,1.8086062210171263,0.7368993893766905,40338.71118012422,65.54255192007588,3.3666072098428588,0.05241305395503628,2.7556380835917538,2.4857810524351063,0.8398049514620888,6994_8201,5.0,3.0,2.0,304,2,11,1,304,1,304,0,1,303,11,408,E West Expy W,W,Freeway,0.5558544591160001,0.0,6994,8201,W,2,65863,6,408,66500,65863,65,61,65.0,0.00914458168973
304,33877.304975922954,68.89182527646386,3.9150514539665116,0.05824726678482747,2.50958852513956,2.3087554737515146,0.8412797277609365,39169.91203703704,67.437115059169,3.6483828468500095,0.05556030108581705,2.603868366458141,2.348568179514916,0.8216564138895986,6930_8210,7.0,6.0,1.0,305,2,12,1,305,1,305,0,1,304,12,408,E West Expy W,W,Freeway,0.252851879401,0.0,6930,8210,W,2,65863,6,408,73500,65863,65,68,65.0,0.00414314834347
305,43386.706790123455,64.90749689383577,2.8646672253078105,0.04463816923684092,2.5934854220228702,1.9937222116747728,0.7429289531260184,43216.690625,63.522827438549385,2.8617093493026173,0.045461783732182695,2.332338580833421,1.8086062210171263,0.7368993893766905,6489_6994,16.0,10.0,6.0,306,2,13,1,306,1,306,0,1,305,13,408,E West Expy W,W,Freeway,0.471200403667,0.0,6489,6994,W,2,65863,6,408,66500,65863,65,127,65.0,0.00775199669547
306,43509.018604651166,66.8548836658881,2.981737618611685,0.04507799224303618,4.130537126462421,3.213959233009073,0.7546663686486077,43386.706790123455,64.90749689383577,2.8646672253078105,0.04463816923684092,2.5934854220228702,1.9937222116747728,0.7429289531260184,5934_6489,11.0,7.0,4.0,307,2,14,1,307,1,307,0,1,306,14,408,E West Expy W,W,Freeway,0.37871294849799997,0.0,5934,6489,W,2,65863,6,408,66500,65863,65,86,65.0,0.0061146033158
307,37903.424572317264,61.208182239753825,3.0619838451448165,0.050417431169271006,3.5188005490638035,2.774533640106503,0.7540511884591159,41484.88117283951,61.43250505034581,2.8160025457740363,0.046205968024267234,4.141679640310223,3.054785654650215,0.7189888419600154,8254_8252,9.0,8.0,1.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
308,41484.88117283951,61.43250505034581,2.8160025457740363,0.046205968024267234,4.141679640310223,3.054785654650215,0.7189888419600154,45765.98765432098,62.019017880455635,3.2152878184910985,0.05224071747767062,3.944164351649536,2.7389340118619945,0.6780874441887459,8252_8244,14.0,10.0,4.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
309,45765.98765432098,62.019017880455635,3.2152878184910985,0.05224071747767062,3.944164351649536,2.7389340118619945,0.6780874441887459,45674.97515527951,60.213256930391275,2.671371618571564,0.044686974960122784,3.5791579296924723,2.627559498447905,0.7137785751981147,8244_8217,5.0,3.0,2.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
310,43415.06611570248,65.0746676755086,2.793200172154624,0.0434359162115538,3.31019390420654,2.400304868574804,0.7129156462368427,43509.018604651166,66.8548836658881,2.981737618611685,0.04507799224303618,4.130537126462421,3.213959233009073,0.7546663686486077,8239_5934,9.0,6.0,3.0,311,2,18,1,311,1,311,0,1,310,18,408,E West Expy W,W,Freeway,0.530374073551,0.0,8239,5934,W,2,65863,6,408,66500,65863,65,121,65.0,0.00871097460343
311,45674.97515527951,60.213256930391275,2.671371618571564,0.044686974960122784,3.5791579296924723,2.627559498447905,0.7137785751981147,46401.59937888199,62.047694460346975,2.9602771070742615,0.04811948566398741,3.776909671914965,2.8196503292044444,0.7220961712104212,8217_8215,14.0,12.0,2.0,312,2,19,1,312,1,312,0,1,311,19,408,E West Expy W,W,Freeway,0.470414236762,0.0,8217,8215,W,2,65863,6,408,73340,65863,65,182,65.0,0.00737572684003
312,46401.59937888199,62.047694460346975,2.9602771070742615,0.04811948566398741,3.776909671914965,2.8196503292044444,0.7220961712104212,46232.261829653,64.53281914961079,3.0252530336131174,0.04745493760944195,3.6796110772821433,2.8164972218339552,0.7392408113993849,8215_6440,12.0,8.0,4.0,313,2,20,1,313,1,313,0,1,312,20,408,E West Expy W,W,Freeway,0.25761408424,0.0,8215,6440,W,2,65863,6,408,66500,65863,65,129,65.0,0.00417989880851
313,46232.261829653,64.53281914961079,3.0252530336131174,0.04745493760944195,3.6796110772821433,2.8164972218339552,0.7392408113993849,43415.06611570248,65.0746676755086,2.793200172154624,0.0434359162115538,3.31019390420654,2.400304868574804,0.7129156462368427,6440_8239,10.0,8.0,2.0,314,2,21,1,314,1,314,0,1,313,21,408,E West Expy W,W,Freeway,0.108833365524,0.0,6440,8239,W,2,65863,6,408,66500,65863,65,52,65.0,0.0017901213662999999
314,80778.17647058824,61.51889170881141,4.6165336969493165,0.07615933306050385,5.149066538889102,3.9113606091444186,0.7304325114460302,80970.56790123456,62.71182906081999,5.046469716537704,0.08171371665452949,4.6230538094339515,3.790874529438632,0.7758198140305428,8318_8309,22.0,14.0,8.0,315,2,22,1,315,1,315,0,1,314,22,408,E West Expy W,W,Freeway,0.183840797773,0.0,8318,8309,W,2,65863,9,408,93000,65863,55,68,55.0,0.00302303734189
315,75108.42097026603,62.28858770953392,6.4137621321661475,0.10490213774894516,4.43386432246698,4.106809528849904,0.8688304300247218,58896.45046439629,61.947798988967975,6.8767549698005626,0.11317104602658712,5.656066636414738,4.690755468755661,0.7894450429244035,8313_6737,58.0,32.0,26.0,316,2,23,1,316,1,316,0,1,315,23,408,E West Expy W,W,Freeway,0.46675185688299997,0.0,8313,6737,W,2,65863,8,408,93000,65863,55,92,55.0,0.00767739680024
316,80970.56790123456,62.71182906081999,5.046469716537704,0.08171371665452949,4.6230538094339515,3.790874529438632,0.7758198140305428,75108.42097026603,62.28858770953392,6.4137621321661475,0.10490213774894516,4.43386432246698,4.106809528849904,0.8688304300247218,8309_8313,54.0,38.0,16.0,317,2,24,1,317,1,317,0,1,316,24,408,E West Expy W,W,Freeway,0.396972045378,0.0,8309,8313,W,2,65863,9,408,93000,65863,55,136,55.0,0.00650433139267
317,29589.628125,51.467619983435576,5.117217747884053,0.10103450503386706,7.178110815594063,4.9912482262009865,0.6796422899148826,36847.65217391304,54.998057180685905,2.997315483915438,0.054911320406087316,5.139552330852875,3.5916820507140987,0.6789595294847893,8274_8272,41.0,27.0,14.0,318,2,25,1,318,1,318,0,1,317,25,408,E West Expy W,W,Freeway,0.301334366325,0.0,8274,8272,S,1,65863,7,4,144500,65863,55,0,55.0,0.00495680619726
318,36847.65217391304,54.998057180685905,2.997315483915438,0.054911320406087316,5.139552330852875,3.5916820507140987,0.6789595294847893,37903.424572317264,61.208182239753825,3.0619838451448165,0.050417431169271006,3.5188005490638035,2.774533640106503,0.7540511884591159,8272_8254,50.0,33.0,17.0,319,2,26,1,319,1,319,0,1,318,26,408,E West Expy W,W,Freeway,0.523750841413,0.0,8272,8254,W,2,65863,6,408,85901,65863,55,67,55.0,0.00861528421267
319,58896.45046439629,61.947798988967975,6.8767549698005626,0.11317104602658712,5.656066636414738,4.690755468755661,0.7894450429244035,53568.205169628425,57.522614775986135,6.555661048461682,0.11642349082689965,7.518541349083079,5.4943287983205416,0.7102282257133659,6737_6230,69.0,45.0,24.0,320,2,27,1,320,1,320,0,1,319,27,408,E West Expy W,W,Freeway,0.312836275073,0.0,6737,6230,W,3,65863,4,0,23980,65863,55,145,55.0,0.005089346157529999
320,53568.205169628425,57.522614775986135,6.555661048461682,0.11642349082689965,7.518541349083079,5.4943287983205416,0.7102282257133659,29589.628125,51.467619983435576,5.117217747884053,0.10103450503386706,7.178110815594063,4.9912482262009865,0.6796422899148826,6230_8274,46.0,35.0,11.0,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669
321,7374.650154798762,54.39362647643907,3.117594320509035,0.05736086009644699,0.3785517898898567,0.3743657686447128,0.9589274691661016,69030.14043209876,64.32706056363115,4.161514853402721,0.06579737801286026,4.378905761117078,3.7173514856038863,0.7981582519469789,6307_6229,6.0,6.0,0.0,322,2,29,1,322,1,322,0,1,321,29,408,E West Expy W,W,Freeway,0.314179016856,0.0,6307,6229,W,2,65863,7,408,139500,65863,65,59,65.0,0.00515046464292
322,78968.0503144654,62.61387428115588,5.556119133044793,0.09028765038446213,3.9195426859441738,3.682681271062679,0.8731620670758189,72605.59782608696,62.43775078342329,6.64321878412071,0.10865848258747632,5.371169018959087,5.128479715251672,0.8893899478188291,8353_6185,51.0,32.0,19.0,323,2,30,1,323,1,323,0,1,322,30,408,E West Expy W,W,Freeway,0.42615895878,0.0,8353,6185,W,2,65863,10,408,137612,65863,55,163,55.0,0.00701033979363
323,72141.69734789393,64.29412555148133,2.5713875305296,0.04032222374379528,3.7871393239700017,2.6882220950378586,0.6912285151014065,,,,,,,,8188_6226,15.0,12.0,3.0,324,2,31,1,324,1,324,0,1,323,31,408,E West Expy W,W,Freeway,0.40877709247500005,0.0,8188,6226,W,2,65863,7,408,139500,65863,65,56,65.0,0.0067193263005799996
324,69030.14043209876,64.32706056363115,4.161514853402721,0.06579737801286026,4.378905761117078,3.7173514856038863,0.7981582519469789,73772.51388888889,66.91811104714098,5.060776869015664,0.0769584486068378,4.265502423147862,3.9174573482238673,0.8565844573657503,6229_6177,10.0,9.0,1.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789
325,,,,,,,,7374.650154798762,54.39362647643907,3.117594320509035,0.05736086009644699,0.3785517898898567,0.3743657686447128,0.9589274691661016,6226_6307,0.0,0.0,0.0,326,2,33,1,326,1,326,0,1,325,33,408,E West Expy W,W,Freeway,0.00281311804758,0.0,6226,6307,W,2,65863,7,408,139500,65863,65,53,65.0,4.6208600858e-05
326,72605.59782608696,62.43775078342329,6.64321878412071,0.10865848258747632,5.371169018959087,5.128479715251672,0.8893899478188291,80778.17647058824,61.51889170881141,4.6165336969493165,0.07615933306050385,5.149066538889102,3.9113606091444186,0.7304325114460302,6185_8318,41.0,30.0,11.0,327,2,34,1,327,1,327,0,1,326,34,408,E West Expy W,W,Freeway,0.600533409331,0.0,6185,8318,W,2,65863,9,408,93000,65863,55,82,55.0,0.009878677042870002
327,73772.51388888889,66.91811104714098,5.060776869015664,0.0769584486068378,4.265502423147862,3.9174573482238673,0.8565844573657503,78968.0503144654,62.61387428115588,5.556119133044793,0.09028765038446213,3.9195426859441738,3.682681271062679,0.8731620670758189,6177_8353,37.0,28.0,9.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922
328,64805.7433903577,67.0833622470873,4.934493452261263,0.07474978588051122,3.4587846730268197,3.312821945186229,0.8930475842626552,67291.32766615147,66.97398287863328,5.811947223574503,0.0881988962773866,4.600121535792937,4.405441688396313,0.8997543406046697,8427_6883,29.0,17.0,12.0,329,2,36,1,329,1,329,0,1,328,36,408,E West Expy W,W,Freeway,0.495471928455,0.0,8427,6883,W,2,65863,8,408,128500,65863,65,64,65.0,0.00814446820113
329,58014.11265432098,63.92260157477358,4.429960965010535,0.0702639201747789,3.608039871329267,3.522538438577949,0.9144578542086936,64805.7433903577,67.0833622470873,4.934493452261263,0.07474978588051122,3.4587846730268197,3.312821945186229,0.8930475842626552,8406_8427,12.0,7.0,5.0,330,2,37,1,330,1,330,0,1,329,37,408,E West Expy W,W,Freeway,0.18251842594599998,0.0,8406,8427,W,2,65863,8,408,128500,65863,65,64,65.0,0.00297172802503
330,65258.64451313756,63.3679800581666,3.142014139727195,0.04996650923590778,4.19690410533211,3.1477194365025087,0.7273901029979534,60819.43209876544,65.36268993624056,3.1819719016121946,0.04915421626352985,4.545561619811315,3.6078379607785145,0.7668869554071289,8376_6256,4.0,2.0,2.0,331,2,38,1,331,1,331,0,1,330,38,408,E West Expy W,W,Freeway,0.146797621086,0.0,8376,6256,W,2,65863,7,408,128500,65863,65,52,65.0,0.00241487080107
331,56834.090625,66.5553828689231,3.862873352386194,0.0586713764909985,3.1694024626147828,2.807533516890477,0.8325919925945658,58014.11265432098,63.92260157477358,4.429960965010535,0.0702639201747789,3.608039871329267,3.522538438577949,0.9144578542086936,6918_8406,37.0,24.0,13.0,332,2,39,1,332,1,332,0,1,331,39,408,E West Expy W,W,Freeway,0.517864622603,0.0,6918,8406,W,2,65863,8,408,128500,65863,65,115,65.0,0.00829181216929
332,67291.32766615147,66.97398287863328,5.811947223574503,0.0881988962773866,4.600121535792937,4.405441688396313,0.8997543406046697,65258.64451313756,63.3679800581666,3.142014139727195,0.04996650923590778,4.19690410533211,3.1477194365025087,0.7273901029979534,6883_8376,33.0,24.0,9.0,333,2,40,1,333,1,333,0,1,332,40,408,E West Expy W,W,Freeway,0.650045276787,0.0,6883,8376,W,2,65863,8,408,128500,65863,65,61,65.0,0.010693451283
333,60819.43209876544,65.36268993624056,3.1819719016121946,0.04915421626352985,4.545561619811315,3.6078379607785145,0.7668869554071289,72141.69734789393,64.29412555148133,2.5713875305296,0.04032222374379528,3.7871393239700017,2.6882220950378586,0.6912285151014065,6256_8188,20.0,14.0,6.0,334,2,41,1,334,1,334,0,1,333,41,408,E West Expy W,W,Freeway,0.33261490044799996,0.0,6256,8188,N,3,65863,6,436,60000,65863,65,52,65.0,0.005470482258989999
334,41846.670731707316,63.39613802400208,3.1914127977796647,0.050908055847862135,4.170769156411862,3.2361212050880974,0.7597900168999091,28630.521671826627,65.49001069968108,3.7558165372263232,0.05821203599975337,4.0939834744640535,3.182172462597108,0.7558667747986748,8024_6971,0.0,0.0,0.0,335,2,42,1,335,1,335,0,1,334,42,408,E West Expy W,W,Freeway,0.1860583606,0.0,8024,6971,W,2,65863,5,408,74500,65863,65,79,65.0,0.0030606097926500005
335,29375.827160493827,65.72409175786007,4.965805668795967,0.07801530968174275,4.952935955924433,3.662793311637,0.7354065247172479,41846.670731707316,63.39613802400208,3.1914127977796647,0.050908055847862135,4.170769156411862,3.2361212050880974,0.7597900168999091,8013_8024,26.0,21.0,5.0,336,2,43,1,336,1,336,0,1,335,43,408,E West Expy W,W,Freeway,0.433746144336,0.0,8013,8024,W,2,65863,5,408,74500,65863,65,70,65.0,0.0071354529158
336,32572.08062015504,64.09884295316014,4.255322244926306,0.0670635286337253,3.7664622038067312,2.844712073359714,0.730448705719187,29375.827160493827,65.72409175786007,4.965805668795967,0.07801530968174275,4.952935955924433,3.662793311637,0.7354065247172479,8005_8013,9.0,8.0,1.0,337,2,44,1,337,1,337,0,1,336,44,408,E West Expy W,W,Freeway,0.346659844981,0.0,8005,8013,W,2,65863,4,408,82724,65863,65,60,65.0,0.00570252184562
337,28630.521671826627,65.49001069968108,3.7558165372263232,0.05821203599975337,4.0939834744640535,3.182172462597108,0.7558667747986748,57775.502332814925,65.4795965219313,2.7339178523413614,0.04209572055015992,3.34640645844623,2.6376814151185184,0.7611668162058759,6971_6258,16.0,13.0,3.0,338,2,45,1,338,1,338,0,1,337,45,408,E West Expy W,W,Freeway,0.7917728009620001,0.0,6971,6258,S,2,65863,6,417,69354,65863,70,0,70.0,0.013023779959799999
338,57501.79166666666,66.90616816435947,3.821648134914192,0.05778816286132439,3.5749656942882257,3.072065730361253,0.8119801550707146,56834.090625,66.5553828689231,3.862873352386194,0.0586713764909985,3.1694024626147828,2.807533516890477,0.8325919925945658,6879_6918,19.0,16.0,3.0,339,2,46,1,339,1,339,0,1,338,46,408,E West Expy W,W,Freeway,0.324815536283,0.0,6879,6918,W,2,65863,5,408,74500,65863,65,67,65.0,0.005224882994899999
339,32589.95046439629,60.820263562046854,3.7839203304309446,0.06288183935470214,3.294465060156476,2.613567844927333,0.7562037260178179,32572.08062015504,64.09884295316014,4.255322244926306,0.0670635286337253,3.7664622038067312,2.844712073359714,0.730448705719187,6308_8005,7.0,5.0,2.0,340,2,47,1,340,1,340,0,1,339,47,408,E West Expy W,W,Freeway,0.218825062291,0.0,6308,8005,W,2,65863,4,408,90000,65863,65,90,65.0,0.00359986760412
340,57775.502332814925,65.4795965219313,2.7339178523413614,0.04209572055015992,3.34640645844623,2.6376814151185184,0.7611668162058759,57501.79166666666,66.90616816435947,3.821648134914192,0.05778816286132439,3.5749656942882257,3.072065730361253,0.8119801550707146,6258_6879,5.0,4.0,1.0,341,2,48,1,341,1,341,0,1,340,48,408,E West Expy W,W,Freeway,0.209349816692,0.0,6258,6879,W,2,65863,5,408,74500,65863,65,55,65.0,0.0034235927301999995
341,25041.44715447154,55.38822689095922,3.23183371350418,0.0589420492289254,3.461673076906662,2.572953793694613,0.7348273927302443,35604.093933463795,63.96423427301178,3.230040108308605,0.05104497002915426,3.2396453328651056,2.3720319635914318,0.7160202019735077,8057_6045,10.0,8.0,2.0,342,2,49,1,342,1,342,0,1,341,49,408,E West Expy W,W,Freeway,0.21179336135899998,0.0,8057,6045,W,2,65863,5,408,79495,65863,65,122,65.0,0.00348295188912
342,25949.24212598425,61.25031631797275,3.454577618732555,0.057032755049367126,3.853069717044972,2.8112081136037386,0.7115634799652225,31827.938735177868,64.37309343527518,3.1112842497505824,0.04872878645024302,2.95208419486687,2.2930941867373758,0.7450179995383407,8043_6946,5.0,3.0,2.0,343,2,50,1,343,1,343,0,1,342,50,408,E West Expy W,W,Freeway,0.10719335292,0.0,8043,6946,W,2,65863,4,408,68419,65863,65,53,65.0,0.00175663349943
343,31827.938735177868,64.37309343527518,3.1112842497505824,0.04872878645024302,2.95208419486687,2.2930941867373758,0.7450179995383407,25041.44715447154,55.38822689095922,3.23183371350418,0.0589420492289254,3.461673076906662,2.572953793694613,0.7348273927302443,6946_8057,20.0,15.0,5.0,344,2,51,1,344,1,344,0,1,343,51,408,E West Expy W,W,Freeway,0.7051978777879999,0.0,6946,8057,W,2,65863,4,408,70000,65863,65,55,65.0,0.011580182401
344,42906.648606811155,60.89998082687172,4.03714978407436,0.06787895112565094,1.8537261963056209,1.5249933221827925,1.2040577765220617,32589.95046439629,60.820263562046854,3.7839203304309446,0.06288183935470214,3.294465060156476,2.613567844927333,0.7562037260178179,6306_6308,2.0,1.0,1.0,345,2,52,1,345,1,345,0,1,344,52,408,E West Expy W,W,Freeway,0.383520670377,0.0,6306,6308,W,2,65863,4,408,90000,65863,65,113,65.0,0.00630951160561
345,35604.093933463795,63.96423427301178,3.230040108308605,0.05104497002915426,3.2396453328651056,2.3720319635914318,0.7160202019735077,42906.648606811155,60.89998082687172,4.03714978407436,0.06787895112565094,1.8537261963056209,1.5249933221827925,1.2040577765220617,6045_6306,8.0,4.0,4.0,346,2,53,1,346,1,346,0,1,345,53,408,E West Expy W,W,Freeway,0.364528650905,0.0,6045,6306,W,2,65863,5,408,90000,65863,65,93,65.0,0.00599713404367
346,17948.421461897356,64.8458961540802,2.8815475947952485,0.04455058906784643,2.6838728472431232,1.941236476803412,0.7052327342718883,25949.24212598425,61.25031631797275,3.454577618732555,0.057032755049367126,3.853069717044972,2.8112081136037386,0.7115634799652225,6921_8043,13.0,9.0,4.0,347,2,54,1,347,1,347,0,1,346,54,408,E West Expy W,W,Freeway,1.06838052112,0.0,6921,8043,W,2,65863,4,408,68419,65863,65,79,65.0,0.0173560081869
