,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RouteId,Direction,Roadtype,Miles,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SpeedLimit,Shape_Le_2,RuralUrban,AvgVolume,AvgSpeed,StdSpeed,CoefOfVarSpeed,AvgOccupancy,StdOccupancy,CoefOfVarOccupancy,LogVolume,LogSegLength,LaneNumber
119,37859.702160493835,67.6994418023115,3.554033321333267,0.05276435679603792,2.9242807121547854,1.6869792215567392,0.5785512284620857,36894.29457364341,64.88124127314921,2.635085959245984,0.04076009548583201,3.1993116116324654,1.923569616274928,0.6012180503941016,6889_6071,1.0,0.5,0.5,61,2,3,1,61,1,61,0,1,60,3,417,FL-417 S,S,Freeway,0.341332374707,0.0,6889,6071,W,2,45451,4,417,69500,45451,70,0,70.0,0.0055685035959300005,1,37376.99836706862,66.29034153773036,3.0945596402896256,0.04676222614093496,3.0617961618936254,1.8052744189158336,0.5898846394280937,10.528810777278839,-1.0748985705303233,0
120,52047.50154320987,70.09025246664241,2.555194287481566,0.03663923672684143,3.6499885809217054,2.4550701952927745,0.6644133556631592,50386.17592592593,71.24821910108663,2.627636928325249,0.03705656070048124,3.0654381442948027,2.0299114767743656,0.6550706565731109,6895_8383,2.5,1.5,1.0,98,2,41,1,98,1,98,0,1,97,41,417,FL-417 S,S,Freeway,0.245820660608,0.0,6895,8383,S,2,65863,6,417,96500,65863,70,46,70.0,0.00359398865315,1,51216.8387345679,70.66923578386452,2.591415607903407,0.036847898713661335,3.357713362608254,2.24249083603357,0.659742006118135,10.84382363849245,-1.4031530308341749,1
121,47572.165123456776,132.00307988828555,3.53588503010066,0.02700891380582806,4.572593821693467,3.0412310755923646,0.6535549234548944,48355.569444444445,70.68748629284103,2.5936964253424395,0.036881539497159416,3.1456955506323703,2.121784498985747,0.6618445779887429,6968_8555,13.0,9.0,4.0,104,2,47,1,104,1,104,0,1,103,47,417,FL-417 S,S,Freeway,1.05000682196,0.0,6968,8555,S,2,65863,4,417,97500,65863,70,43,70.0,0.015279000597600003,1,47963.86728395061,101.3452830905633,3.06479072772155,0.03194522665149374,3.859144686162919,2.5815077872890555,0.6576997507218186,10.778203241502556,0.04879666125308787,0
122,37573.58796296296,73.42912576803752,3.0585730343656263,0.04190014853982117,5.469524152742723,3.445194669158659,0.6284805435449912,37859.702160493835,67.6994418023115,3.554033321333267,0.05276435679603792,2.9242807121547854,1.6869792215567392,0.5785512284620857,6975_6889,4.0,2.0,2.0,66,2,9,1,66,1,66,0,1,65,9,417,FL-417 S,S,Freeway,0.555496929504,0.0,6975,6889,W,2,45451,4,417,69500,45451,70,0,70.0,0.009061036913049998,1,37716.6450617284,70.56428378517451,3.306303177849447,0.04733225266792955,4.196902432448754,2.566086945357699,0.6035158860035384,10.53785678957136,-0.5878921973632734,0
123,37160.1515625,71.45873771130286,3.2208043409399583,0.04540328019740472,4.505718756799509,2.8695639363606102,0.6394208793412448,37190.495327102806,68.23167545350887,2.9310171712467907,0.04301444897158569,3.1839885464599567,1.9254754001665848,0.606511800473164,7090_8283,3.5,3.5,0.0,70,2,13,1,70,1,70,0,1,69,13,417,FL-417 S,S,Freeway,0.99231920565,0.0,7090,8283,S,2,45451,4,91,95000,45451,70,0,70.0,0.0161079110914,1,37175.323444801405,69.84520658240586,3.0759107560933745,0.0442088645844952,3.844853651629733,2.3975196682635973,0.6229663399072044,10.52340047189041,-0.007710443568196631,0
124,37552.20888157895,71.5091603644681,3.28003046557956,0.04632542754531575,3.2923150103088266,2.651646946764401,0.7818754076114649,37464.99845679013,72.25987550183964,4.0712931849625935,0.05675900165106423,3.5931983847698263,2.6982062180309287,0.7367352597515617,7999_8391,9.0,5.5,3.5,91,2,34,1,91,1,91,0,1,90,34,417,FL-417 S,S,Freeway,0.42654349412,0.0,7999,8391,S,2,65863,4,417,83057,65863,70,53,70.0,0.00620764730641,1,37508.60366918454,71.88451793315387,3.6756618252710767,0.051542214598189987,3.4427566975393264,2.674926582397665,0.7593053336815133,10.53232561682145,-0.8520409380705594,0
125,47483.79037267081,66.18417842298241,3.4943491572094527,0.053442002674676685,4.509004228676033,3.0664115294987218,0.6685631410672817,45875.62345679013,67.24128547588259,4.217676772103921,0.06335487773924478,4.257333569258397,2.923608367556884,0.6853036654521071,8118_8456,4.5,4.0,0.5,112,2,55,1,112,1,112,0,1,111,55,417,FL-417 S,S,Freeway,0.344674752021,0.0,8118,8456,S,2,65863,5,417,91500,65863,70,43,70.0,0.0052072627194,1,46679.70691473047,66.71273194943251,3.8560129646566867,0.058398440206960736,4.383168898967215,2.9950099485278026,0.6769334032596943,10.751064807776036,-1.0651540543821632,1
126,37893.20620155038,65.94627872535166,2.4676134090290085,0.03757221687159741,3.5830103784768563,2.106104291187654,0.5891627012169577,37847.87345679013,68.46918921506233,2.5404158066732063,0.03718873713122574,2.664749412377277,1.5323099760804064,0.5743559117811274,8277_8290,4.0,3.5,0.5,65,2,8,1,65,1,65,0,1,64,8,417,FL-417 S,S,Freeway,0.453181851131,0.0,8277,8290,W,2,45451,4,417,48500,45451,70,0,70.0,0.007427369034279999,1,37870.53982917026,67.20773397020699,2.5040146078511074,0.037380477001411574,3.1238798954270663,1.8192071336340303,0.5817593064990425,10.54192877559145,-0.7914617966782526,0
127,37190.495327102806,68.23167545350887,2.9310171712467907,0.04301444897158569,3.1839885464599567,1.9254754001665848,0.606511800473164,37893.20620155038,65.94627872535166,2.4676134090290085,0.03757221687159741,3.5830103784768563,2.106104291187654,0.5891627012169577,8283_8277,2.0,1.5,0.5,69,2,12,1,69,1,69,0,1,68,12,417,FL-417 S,S,Freeway,0.43647990356000005,0.0,8283,8277,W,2,45451,4,417,48687,45451,70,0,70.0,0.00705350357865,1,37541.85076432659,67.08897708943027,2.6993152901379,0.040293332921591554,3.3834994624684063,2.0157898456771193,0.5978372508450609,10.533211610052746,-0.8290129447165322,0
128,37847.87345679013,68.46918921506233,2.5404158066732063,0.03718873713122574,2.664749412377277,1.5323099760804064,0.5743559117811274,37667.8487654321,68.22216907408615,2.681608399951211,0.03962391835450616,3.5746866600308995,2.2523027776598354,0.6212778798988497,8290_8292,3.5,2.0,1.5,64,2,7,1,64,1,64,0,1,63,7,417,FL-417 S,S,Freeway,0.904211933125,0.0,8290,8292,S,3,45451,6,0,76000,45451,70,0,70.0,0.014383935776,1,37757.86111111111,68.34567914457423,2.6110121033122087,0.03840632774286595,3.1197180362040884,1.892306376870121,0.5978168958399885,10.538948974351886,-0.10069150676899195,1
129,50386.17592592593,71.24821910108663,2.627636928325249,0.03705656070048124,3.0654381442948027,2.0299114767743656,0.6550706565731109,51264.12519319938,71.28916143190062,2.2979686448654806,0.032372261718149505,3.496112149130622,2.292391643619561,0.64833754369256,8383_8546,5.5,4.5,1.0,97,2,40,1,97,1,97,0,1,96,40,417,FL-417 S,S,Freeway,0.598281138529,0.0,8383,8546,S,2,65863,6,417,96500,65863,70,51,70.0,0.008748998254360001,1,50825.15055956265,71.26869026649362,2.462802786595365,0.03471441120931537,3.2807751467127124,2.1611515601969633,0.6517041001328354,10.836146600805247,-0.5136945041892116,1
130,37464.99845679013,72.25987550183964,4.0712931849625935,0.05675900165106423,3.5931983847698263,2.6982062180309287,0.7367352597515617,36452.32605304213,67.16542703130469,4.685465862796248,0.07010231328309126,3.8584997272563673,2.787780759024536,0.7123826471393513,8391_8516,2.5,2.5,0.0,90,2,33,1,90,1,90,0,1,89,33,417,FL-417 S,S,Freeway,0.389091424584,0.0,8391,8516,S,2,65863,4,417,82000,65863,70,52,70.0,0.00566226912227,1,36958.662254916126,69.71265126657217,4.3783795238794205,0.06343065746707774,3.7258490560130966,2.7429934885277323,0.7245589534454565,10.517555330698967,-0.9439409383401223,0
131,48320.00462962963,64.90947107290833,2.2916264664590966,0.03548067898279913,2.2323515859752017,1.5322448643473574,0.6796718964289908,48672.57187017002,64.92826570186239,2.813069939223463,0.043580795644223486,3.02837740587546,2.0384045967048667,0.6654281444975455,8453_8568,2.5,1.0,1.5,106,2,49,1,106,1,106,0,1,105,49,417,FL-417 S,S,Freeway,0.526801969099,0.0,8453,8568,S,2,65863,6,417,69354,65863,70,57,70.0,0.008114201248850001,1,48496.28824989982,64.91886838738536,2.55234820284128,0.03953073731351131,2.6303644959253307,1.7853247305261122,0.6725500204632682,10.789242543067033,-0.6409305712707182,1
132,32148.5200617284,67.39364698706058,3.042313185558441,0.04539892937531823,3.4033473743307616,2.4502912776079504,0.7093146222284095,31728.199066874036,74.13512300446673,3.141145759569841,0.04272768812638856,4.229185724742257,3.1692566449804085,0.7403007459153143,8478_6486,2.5,1.5,1.0,78,2,21,1,78,1,78,0,1,77,21,417,FL-417 S,S,Freeway,0.568842641784,0.0,8478,6486,W,2,65863,4,417,45500,65863,70,0,70.0,0.00918172382702,1,31938.359564301216,70.76438499576366,3.091729472564141,0.044063308750853396,3.8162665495365093,2.8097739612941792,0.7248076840718618,10.371563060534609,-0.5641514353283805,0
133,30531.066358024687,69.94457486396688,4.233723136952319,0.06168790162458523,2.7789348914971344,2.365542337214526,0.8093620501744039,40652.18364197531,71.47776289969188,3.660965574042197,0.0519468738676088,2.9250180278062747,2.263024417401727,0.7370580493063352,8482_6618,4.5,2.0,2.5,77,2,20,1,77,1,77,0,1,76,20,417,FL-417 S,S,Freeway,0.245238290843,0.0,8482,6618,W,2,65863,4,417,47654,65863,70,0,70.0,0.00400776084026,1,35591.625,70.71116888182938,3.947344355497258,0.056817387746097014,2.8519764596517048,2.3142833773081266,0.7732100497403696,10.47986563635485,-1.4055249254358633,0
134,40926.06037151703,68.22402164319071,3.6316296091212923,0.05388044953873547,4.041264113045404,2.671872607557038,0.6559655934800391,47699.99382716049,63.15817584141657,3.016310846241756,0.047940807473218834,4.746695745280107,3.0275913461140878,0.6370699208976158,8484_8486,5.0,3.5,1.5,71,2,14,1,71,1,71,0,1,70,14,417,FL-417 S,S,Freeway,0.643379383497,0.0,8484,8486,W,2,45451,4,417,49500,45451,70,0,70.0,0.0105520966534,1,44313.02709933876,65.69109874230364,3.3239702276815244,0.05091062850597715,4.3939799291627555,2.849731976835563,0.6465177571888274,10.699033978252285,-0.441020707747797,0
135,47699.99382716049,63.15817584141657,3.016310846241756,0.047940807473218834,4.746695745280107,3.0275913461140878,0.6370699208976158,29129.293209876538,64.44103653104948,2.5887324259892632,0.040298010468810826,2.8975395210864985,1.6792380327730805,0.5772993927742808,8486_9176,4.0,3.0,1.0,68,2,11,1,68,1,68,0,1,67,11,417,FL-417 S,S,Freeway,0.502781157042,0.0,8486,9176,W,2,45451,4,417,49500,45451,70,0,70.0,0.008257142353640001,1,38414.64351851851,63.79960618623302,2.8025216361155096,0.04411940897101483,3.8221176331833027,2.353414689443584,0.6071846568359482,10.556194007511666,-0.6876002790184087,0
136,31471.02314814815,69.81611877367911,2.4526154451992923,0.03523180993459416,2.6710701933376493,1.9729840357339063,0.7321602161202603,30816.063467492266,72.75505982055492,2.6061255835096984,0.03596156970817789,4.011013554769267,2.9770154060616147,0.7361057931439097,8510_6855,1.0,1.0,0.0,84,2,27,1,84,1,84,0,1,83,27,417,FL-417 S,S,Freeway,0.34140083265,0.0,8510,6855,W,2,65863,4,417,45500,65863,70,0,70.0,0.00520647354583,1,31143.543307820208,71.28558929711701,2.529370514354495,0.03559668982138603,3.341041874053458,2.4749997208977605,0.734133004632085,10.346362225293108,-1.0746980296968274,0
137,36204.051242236026,74.02355540158338,3.4733612159158143,0.04717829513315182,3.4534316903043325,2.5427632774685294,0.7183845075873079,32988.42901234568,67.93396235994825,4.652089234651776,0.06904081808987263,3.686129023769424,2.8414079291753778,0.7538256644854546,8536_8514,4.0,3.0,1.0,86,2,29,1,86,1,86,0,1,85,29,417,FL-417 S,S,Freeway,0.306133055603,0.0,8536,8514,S,2,65863,4,417,82000,65863,70,52,70.0,0.00445169703092,1,34596.240127290854,70.97875888076581,4.0627252252837955,0.05810955661151222,3.569780357036878,2.692085603321954,0.7361050860363813,10.451500288299842,-1.1837354493055217,0
138,51264.12519319938,71.28916143190062,2.2979686448654806,0.032372261718149505,3.496112149130622,2.292391643619561,0.64833754369256,51108.69598765432,72.90668683102024,2.4237544589347406,0.03353577537333908,3.1986619377878847,2.2025219994489014,0.6729058033498175,8546_7092,19.0,12.0,7.0,96,2,39,1,96,1,96,0,1,95,39,417,FL-417 S,S,Freeway,1.12851973566,0.0,8546,7092,S,2,65863,6,417,96500,65863,70,80,70.0,0.0167365149054,1,51186.41059042685,72.09792413146043,2.3608615519001104,0.03295401854574429,3.3473870434592534,2.2474568215342314,0.6606216735211887,10.84322935764224,0.12090680552306479,1
139,48355.569444444445,70.68748629284103,2.5936964253424395,0.036881539497159416,3.1456955506323703,2.121784498985747,0.6618445779887429,90537.85906040267,73.55254597467443,2.101462265002124,0.02868992761452876,3.106144626196618,2.118539599607251,0.6725785755180748,8555_8559,3.5,3.0,0.5,94,2,37,1,94,1,94,0,1,93,37,417,FL-417 S,S,Freeway,0.410911915983,0.0,8555,8559,S,2,65863,6,417,97034,65863,70,63,70.0,0.00608646651501,1,69446.71425242355,72.12001613375773,2.3475793451722815,0.03278573355584409,3.125920088414494,2.120162049296499,0.6672115767534088,11.148315036083067,-0.8893764037979974,1
140,90537.85906040267,73.55254597467443,2.101462265002124,0.02868992761452876,3.106144626196618,2.118539599607251,0.6725785755180748,68033.97685185184,72.92247270319208,2.272210303314353,0.03127533610734338,3.485242954079256,2.324531742256957,0.6600167608179919,8559_6030,7.5,5.0,2.5,95,2,38,1,95,1,95,0,1,94,38,417,FL-417 S,S,Freeway,1.0378994552299998,0.0,8559,6030,S,2,65863,6,417,97034,65863,70,63,70.0,0.015239944357700003,1,79285.91795612726,73.23750933893325,2.1868362841582387,0.029982631860936068,3.2956937901379373,2.221535670932104,0.6662976681680333,11.280815812485978,0.037198916111812544,1
141,47482.23919753086,69.9503076533735,2.4860871227998707,0.035754083788412605,3.214361178630184,2.1498203893773926,0.6600771523140355,49057.108527131786,66.57241364541514,2.5883337618903526,0.03908654770966248,3.32002130547826,2.2739373144425987,0.678638701249245,8563_8572,4.0,2.0,2.0,110,2,53,1,110,1,110,0,1,109,53,417,FL-417 S,S,Freeway,0.319507970381,0.0,8563,8572,S,2,65863,6,417,91500,65863,70,67,70.0,0.00467276097257,1,48269.67386233132,68.26136064939432,2.5372104423451116,0.03742031574903754,3.267191242054222,2.2118788519099954,0.6693579267816403,10.784558772102427,-1.140973059056299,1
142,39139.495327102806,65.52472053493439,4.521033783666762,0.06987980405564534,4.3371861227553525,3.1547094109062312,0.7137160981920551,44604.317829457366,57.47560937470063,3.4702195244812497,0.0610009071873689,5.227291241446596,3.643227245043338,0.6883353942898238,8565_8588,6.0,5.5,0.5,117,2,60,1,117,1,117,0,1,116,60,417,FL-417 S,S,Freeway,0.426625792594,0.0,8565,8588,S,2,65863,5,417,83459,65863,70,37,70.0,0.006423783708,1,41871.90657828009,61.50016495481751,3.9956266540740057,0.06544035562150712,4.782238682100974,3.3989683279747847,0.7010257462409395,10.642370393641151,-0.8518480139333761,1
143,48672.57187017002,64.92826570186239,2.813069939223463,0.043580795644223486,3.02837740587546,2.0384045967048667,0.6654281444975455,28468.725705329154,70.82699148298589,3.2882129047595248,0.046836313290404816,3.96630472909972,2.7426882864577866,0.6836931236291101,8568_11875,6.0,3.0,3.0,105,2,48,1,105,1,105,0,1,104,48,417,FL-417 S,S,Freeway,0.460695843984,0.0,8568,11875,S,2,65863,6,417,69354,65863,65,64,65.0,0.00712393992797,1,38570.64878774958,67.87762859242414,3.050641421991494,0.04520855446731415,3.49734106748759,2.3905464415813267,0.6745606340633278,10.56024687210694,-0.7750172281706023,1
144,44604.317829457366,57.47560937470063,3.4702195244812497,0.0610009071873689,5.227291241446596,3.643227245043338,0.6883353942898238,47483.79037267081,66.18417842298241,3.4943491572094527,0.053442002674676685,4.509004228676033,3.0664115294987218,0.6685631410672817,8588_8118,14.5,10.5,4.0,108,2,51,1,108,1,108,0,1,107,51,417,FL-417 S,S,Freeway,0.314190599054,0.0,8588,8118,S,2,65863,5,417,83459,65863,70,102,70.0,0.00458940847371,1,46044.05410106409,61.82989389884152,3.482284340845351,0.05722145493102279,4.8681477350613145,3.35481938727103,0.6784492676785527,10.737353915020451,-1.1577554738692166,1
145,33785.213166144196,68.35381657008371,4.156878314376091,0.061404223416957726,3.112052924055308,2.5810305993428035,0.8078374742169754,31471.02314814815,69.81611877367911,2.4526154451992923,0.03523180993459416,2.6710701933376493,1.9729840357339063,0.7321602161202603,8596_8510,3.5,1.5,2.0,83,2,26,1,83,1,83,0,1,82,26,417,FL-417 S,S,Freeway,0.8656342291470001,0.0,8596,8510,S,3,65863,4,15,35500,65863,70,0,70.0,0.013751320828799998,1,32628.11815714617,69.0849676718814,3.3047468797876918,0.04831801667577594,2.8915615586964787,2.277007317538355,0.7699988451686178,10.392929715755896,-0.14429282783280126,0
146,29899.932907348237,68.91872597144449,3.085860712089996,0.04512282192999155,2.930352483195489,2.1327505116431227,0.7205976952124469,30736.52329192547,69.14348970475405,3.477330812699281,0.05070334102636837,2.469123471290579,1.980264618440285,0.7782493425089437,8601_11015,4.0,2.0,2.0,76,2,19,1,76,1,76,0,1,75,19,417,FL-417 S,S,Freeway,0.233338325617,0.0,8601,11015,W,2,65863,4,417,47654,65863,70,0,70.0,0.00381091465916,1,30318.228099636854,69.03110783809927,3.2815957623946383,0.047913081478179964,2.699737977243034,2.056507565041704,0.7494235188606952,10.319504398063033,-1.455265837334294,0
147,31332.243827160488,69.34875282702046,2.706068623293889,0.03914124606890043,2.5878207926691474,1.8727795201467488,0.7181690601380009,32148.5200617284,67.39364698706058,3.042313185558441,0.04539892937531823,3.4033473743307616,2.4502912776079504,0.7093146222284095,8603_8478,4.5,2.5,2.0,81,2,24,1,81,1,81,0,1,80,24,417,FL-417 S,S,Freeway,0.663497519079,0.0,8603,8478,W,2,65863,4,417,45500,65863,70,0,70.0,0.0107101926905,1,31740.381944444445,68.37119990704052,2.874190904426165,0.04227008772210933,2.9955840834999545,2.1615353988773496,0.7137418411832052,10.36534502754437,-0.410230164359292,0
148,29129.293209876538,64.44103653104948,2.5887324259892632,0.040298010468810826,2.8975395210864985,1.6792380327730805,0.5772993927742808,37160.1515625,71.45873771130286,3.2208043409399583,0.04540328019740472,4.505718756799509,2.8695639363606102,0.6394208793412448,9176_7090,3.0,2.0,1.0,67,2,10,1,67,1,67,0,1,66,10,417,FL-417 S,S,Freeway,0.546637497002,0.0,9176,7090,W,2,45451,4,417,49500,45451,70,0,70.0,0.008977531572120001,1,33144.72238618827,67.94988712117618,2.904768383464611,0.04285064533310777,3.701629138943004,2.2744009845668454,0.6083601360577628,10.408638778903148,-0.6039694073983352,0
149,16434.276661514687,77.05302791662169,2.8587578695643514,0.03712494399376013,1.4490960379996016,1.1115260405999858,0.7537369191801464,,,,,,,,5881_6875,2.5,1.5,1.0,148,2,32,1,148,1,148,0,1,147,32,429,FL-429 N,N,Freeway,0.7017932169140001,0.0,5881,6875,N,2,65863,6,429,38500,65863,70,55,70.0,0.0104243210886,1,16434.276661514687,77.05302791662169,2.8587578695643514,0.03712494399376013,1.4490960379996016,1.1115260405999858,0.7537369191801464,9.70712447305277,-0.3541164811490387,1
150,33916.36574074074,75.47925773319679,4.911388613618894,0.06618405713083035,5.1650759991002895,4.2175159372474615,0.7818407512136487,32576.094135802472,74.3454443528179,3.4848643290871983,0.04719827419538082,5.004930732438081,3.8973677119017,0.7598307026448397,6089_6220,11.5,6.5,5.0,141,2,25,1,141,1,141,0,1,140,25,429,FL-429 N,N,Freeway,1.21795466539,0.0,6089,6220,N,2,65863,4,429,64500,65863,70,118,70.0,0.0180384803813,1,33246.2299382716,74.91235104300735,4.198126471353046,0.056691165663105586,5.085003365769185,4.057441824574581,0.7708357269292442,10.41169665434026,0.19717294806134225,0
151,22044.434984520118,71.13575435597585,2.9922900636106533,0.04259284748201828,2.875173621742301,2.153140138847913,0.7372303388304345,23200.539936102246,75.60942706068319,2.6805823408499982,0.03596044263421575,3.5449174475026504,2.574154227339511,0.7105639525444402,6186_6858,7.0,6.0,1.0,128,2,12,1,128,1,128,0,1,127,12,429,FL-429 N,N,Freeway,1.2393606740099998,0.0,6186,6858,N,2,65863,4,429,25600,65863,70,68,70.0,0.0192109896313,1,22622.487460311182,73.37259070832951,2.8364362022303258,0.03927664505811702,3.2100455346224757,2.363647183093712,0.7238971456874373,10.026699710923497,0.21459566118124404,0
152,19676.00464396285,75.94045608679863,2.7143337140006905,0.03580984270558079,2.799016426405781,2.1224592331777843,0.7562493951174469,19639.417956656347,72.2485492171727,2.5708136390756984,0.0356569110162728,1.9757282953559685,1.4163528087408432,0.7141626753589924,6236_8048,3.0,2.5,0.5,123,2,7,1,123,1,123,0,1,122,7,429,FL-429 N,N,Freeway,0.878892742994,0.0,6236,8048,N,2,65863,4,429,25600,65863,70,79,70.0,0.0131808307116,1,19657.7113003096,74.09450265198566,2.6425736765381944,0.0357333768609268,2.3873723608808746,1.7694060209593139,0.7352060352382197,9.88622497290161,-0.12909241036450195,0
153,17476.060185185186,72.61016797359066,2.410515799922998,0.03321026418632145,2.407095357962787,1.7497264802207528,0.7259606823643766,17258.51326053042,69.78358776135829,2.561783367792278,0.036730718243449416,1.7578360659734693,1.2484141510010192,0.7108768590213921,6244_9706,6.5,5.5,1.0,119,2,3,1,119,1,119,0,1,118,3,429,FL-429 N,N,Freeway,1.6095307445200002,0.0,6244,9706,N,2,65863,4,429,25600,65863,70,90,70.0,0.0238020576051,1,17367.286722857803,71.19687786747448,2.486149583857638,0.034970491214885435,2.082465711968128,1.499070315610886,0.7184187706928844,9.762343642247373,0.4759426734817115,0
154,29132.913580246914,70.2365465480657,3.2258738435174568,0.04618762634160708,3.0223292252636864,2.139520267563688,0.6908059485631666,29234.44736842105,71.47676857758397,2.52479635266274,0.03540889210331012,2.674898916485164,1.9155635366555424,0.7033213991062963,6295_8444,4.0,2.5,1.5,146,2,30,1,146,1,146,0,1,145,30,429,FL-429 N,N,Freeway,0.940974073356,0.0,6295,8444,N,2,65863,4,429,81000,65863,70,66,70.0,0.01383611209,1,29183.68047433398,70.85665756282484,2.8753350980900985,0.0407982592224586,2.848614070874425,2.0275419021096153,0.6970636738347314,10.28136494415506,-0.06083969200161916,0
155,27582.10869565217,71.84752814522848,2.2073798551826003,0.030793854787409525,2.7330072032443278,1.9349264232912091,0.6951447841553959,27506.75386996904,70.6388072106057,2.506894806608396,0.035563374917803404,1.7482147838304116,1.3025588742099226,0.7341691410605983,6652_8320,2.5,2.0,0.5,142,2,26,1,142,1,142,0,1,141,26,429,FL-429 N,N,Freeway,0.41478697259,0.0,6652,8320,N,2,65863,4,429,21000,65863,70,67,70.0,0.0060614931065,1,27544.431282810605,71.24316767791709,2.3571373308954984,0.03317861485260647,2.24061099353737,1.6187426487505658,0.714656962607997,10.223555662854336,-0.8799902096050117,0
156,17577.052132701418,67.10458147062036,5.4865445387864185,-0.09376296569702698,1.8716340193703809,1.3078380756337713,0.6983945657940319,22044.434984520118,71.13575435597585,2.9922900636106533,0.04259284748201828,2.875173621742301,2.153140138847913,0.7372303388304345,6763_6186,5.0,2.5,2.5,125,2,9,1,125,1,125,0,1,124,9,429,FL-429 N,N,Freeway,0.454262428776,0.0,6763,6186,N,2,65863,4,429,25600,65863,70,84,70.0,0.006913219719829999,1,19810.743558610768,69.1201679132981,4.239417301198536,-0.02558505910750435,2.373403820556341,1.7304891072408424,0.7178124523122332,9.893979673496563,-0.7890802109882546,0
157,19639.417956656347,72.2485492171727,2.5708136390756984,0.0356569110162728,1.9757282953559685,1.4163528087408432,0.7141626753589924,23314.754658385093,69.17882337200825,2.5186231871644904,0.036501075581885714,2.4606364560802207,1.8003046135833152,0.7232728600626405,8048_8037,4.0,2.5,1.5,121,2,5,1,121,1,121,0,1,120,5,429,FL-429 N,N,Freeway,0.703296480051,0.0,8048,8037,N,2,65863,4,429,25600,65863,70,76,70.0,0.0102174904463,1,21477.08630752072,70.71368629459047,2.544718413120094,0.03607899329907926,2.2181823757180945,1.6083287111620792,0.7187177677108164,9.974741892658479,-0.35197674058471295,0
158,33859.88992248062,69.20508612772475,2.999072733458036,0.04355934085841055,3.283914581849644,2.427102879968171,0.7254560832582034,29195.570987654322,70.45070438920703,3.0450654824603207,0.0433561608045997,3.11430173623045,2.148083468130286,0.6797512418657721,8389_8460,1.5,1.5,0.0,139,2,23,1,139,1,139,0,1,138,23,429,FL-429 N,N,Freeway,0.6971669140819999,0.0,8389,8460,N,2,65863,4,429,81000,65863,70,53,70.0,0.0111911207397,1,31527.730455067474,69.8278952584659,3.0220691079591786,0.043457750831505125,3.1991081590400468,2.2875931740492286,0.7026036625619878,10.35862276945576,-0.3607304218811334,0
159,33938.763523956724,70.41361866309096,5.103310605116033,0.07370214398251368,3.453813851798041,2.912221639326248,0.7930549279848907,33916.36574074074,75.47925773319679,4.911388613618894,0.06618405713083035,5.1650759991002895,4.2175159372474615,0.7818407512136487,8425_6089,0.0,0.0,0.0,137,2,21,1,137,1,137,0,1,136,21,429,FL-429 N,N,Freeway,0.280633475566,0.0,8425,6089,N,2,65863,4,429,64500,65863,70,50,70.0,0.004077348790340001,1,33927.56463234873,72.94643819814388,5.007349609367464,0.06994310055667202,4.309444925449165,3.564868788286855,0.7874478395992697,10.431983078967306,-1.2707058184793427,0
160,27539.743034055733,67.36647347507723,2.6859967554327144,0.03995019500111949,2.950652071010871,2.0393217848836573,0.6820301261620473,27582.10869565217,71.84752814522848,2.2073798551826003,0.030793854787409525,2.7330072032443278,1.9349264232912091,0.6951447841553959,8441_6652,1.0,0.0,1.0,145,2,29,1,145,1,145,0,1,144,29,429,FL-429 N,N,Freeway,0.200197714159,0.0,8441,6652,N,2,65863,4,429,81000,65863,70,49,70.0,0.00291586334777,1,27560.92586485395,69.60700081015285,2.4466883053076574,0.035372024894264505,2.8418296371275993,1.9871241040874332,0.6885874551587217,10.224154319079057,-1.6084498299534131,0
161,29234.44736842105,71.47676857758397,2.52479635266274,0.03540889210331012,2.674898916485164,1.9155635366555424,0.7033213991062963,27539.743034055733,67.36647347507723,2.6859967554327144,0.03995019500111949,2.950652071010871,2.0393217848836573,0.6820301261620473,8444_8441,3.0,1.5,1.5,144,2,28,1,144,1,144,0,1,143,28,429,FL-429 N,N,Freeway,0.545558459424,0.0,8444,8441,N,2,65863,4,429,81000,65863,70,82,70.0,0.008174562705720001,1,28387.095201238393,69.4216210263306,2.6053965540477275,0.037679543552214805,2.8127754937480174,1.9774426607695998,0.6926757626341717,10.253689926558321,-0.6059453127708399,0
