,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
22,22,3225.1807909604518,64.51799779440621,1.0234975979498973,0.015971351121541164,2.322782654631625,0.36908067795861593,0.16711263698975,1538.0,61.650017183108716,1.8457899451823878,0.030134328178875108,3.1409691252077376,0.5123003827314093,0.16896374832718866,8581_7010
23,23,2774.3446327683614,64.86115577344819,1.2166273990598293,0.019148304749150333,1.9955923261350181,0.4382642568959112,0.2044932774099585,1332.5530726256984,62.75132516229704,2.0614395633595084,0.03341443455883939,2.7375565594044473,0.5432263376467935,0.19141315083552563,8581_7010
24,0,919.4525139664804,63.90162931718362,2.1985816334583292,0.03461591225322209,1.9771420050537971,0.5119147610185001,0.2579708990929137,939.9209039548023,65.01308726061548,1.7805218008006365,0.027423687132373708,1.9672744941812732,0.5297217381913029,0.2685971940332239,7010_6916
25,1,460.536312849162,65.30710676936609,2.442164275514729,0.03754197415960342,1.0346249170867021,0.34198777789077633,0.3328251088960977,479.5310734463277,66.45323810873822,2.2727252988917566,0.03423865194242378,0.950837401215315,0.3281263404494837,0.3484574653498754,7010_6916
26,2,271.66101694915255,65.70949104869362,3.0301448608314776,0.04622065074068484,0.6572220850762122,0.2755153462797984,0.42726634882024805,288.8342857142857,67.10253995739714,2.6241707673551633,0.03913888089711241,0.5677734738806173,0.23941029060589378,0.4353306307959819,7010_6916
27,3,218.731843575419,64.55154364366386,3.2063163192422772,0.04972435513561284,0.5988137247287344,0.26492913071644103,0.4569913171180939,233.28813559322035,66.30655775094333,2.7338388391602306,0.04127515768915261,0.5190902736100473,0.23239878341855952,0.4687114505249937,7010_6916
28,4,307.46927374301674,63.52523824800817,2.7172228382663746,0.04279235284312263,0.6678121437408611,0.25116053088425744,0.38333011507622844,321.10169491525426,65.56637336429003,2.1341023972004938,0.03260471970364496,0.6171975766961638,0.23513718317854973,0.395009986049009,7010_6916
29,5,416.3854748603352,63.92621218077277,2.3483866931359105,0.036841256490436694,0.8836210328171493,0.26794250821243204,0.308773702639538,424.08474576271186,65.79916719083388,1.8874698164058863,0.028742464162658368,0.846784490357937,0.26091762705620997,0.3122314845539175,7010_6916
30,6,618.4301675977654,63.967162712185704,2.1076958946237436,0.033093182608439534,1.274346027969746,0.3284793121889915,0.261993114743244,624.6779661016949,65.63008658792556,1.7510556706052969,0.026677678244577688,1.268245293104051,0.3282685544470034,0.26372789530573365,7010_6916
31,7,882.9832402234637,63.93101667183842,1.8392607544266275,0.028878371488660983,1.6948619979765662,0.35822291349360086,0.21351917047259028,883.8757062146892,66.1019782634189,1.4389560679623732,0.021867402036336723,1.8293256022069573,0.4037204490900654,0.2203862368198703,7010_6916
32,8,1210.3743016759777,63.259339631046394,1.5646424631988674,0.024857742696057634,2.1624573010337316,0.4093722975332389,0.1933831005395266,1210.3050847457628,65.72415114267751,1.162238162014079,0.017741031086958358,2.513854563689779,0.47318588836645054,0.19355496975677133,7010_6916
