,day,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
12,5,41283.282608695656,61.33676576922193,3.9850497538760767,0.06548968602565824,3.344393631190978,2.048840760315864,0.5980309614934417,41672.87912087912,63.868093908340235,3.6118464089855,0.05726556492203415,3.960574910095055,2.821151294809988,0.6830469063057238,7010_6916
13,6,39319.24137931035,61.591634234193435,4.562577314132026,0.07489262354917013,3.251627925272404,2.4190598972904174,0.7275426212753469,39675.36046511628,63.77813176141325,4.870614660515831,0.07770032716374212,3.939769954927288,3.592892670671518,0.8658440832298865,7010_6916
14,0,39470.7311827957,62.4805664787445,8.557830465047894,0.1387805872103022,5.163256303064621,6.3650095950135634,1.1715487101742235,39892.32978723404,71.5403473169317,7.406683257411851,0.10450399934319923,6.577302023579764,5.697613550566485,0.8548567477569673,6916_6959
15,1,38073.15789473684,62.75151260935033,8.208299179306286,0.132450698450645,4.9121412307375145,6.244171031473421,1.1975019919475052,38474.322916666664,71.64868286213554,7.194892082260601,0.1013446743158619,6.313545473036839,5.605827520598621,0.8738031020991702,6916_6959
16,2,39073.38947368421,62.0459008654442,9.803430490224425,0.15972512463315686,5.505881934773074,7.330448691674787,1.2853606155372828,39376.12631578947,71.10045734128032,7.960681181462601,0.11278403309399564,6.694747120690546,5.955823582066804,0.8793421504334821,6916_6959
17,3,40240.455555555556,61.52953236889487,10.470498622253372,0.17195778916040594,5.8706968961149855,7.874104347666281,1.302182074701859,40663.670454545456,70.57874228896054,8.712364550760643,0.124658989521115,7.0818817722192104,6.380459626667585,0.8893467299487795,6916_6959
18,4,43698.77659574468,60.6984477186945,10.83196539520648,0.18137720558911674,6.437019558831737,7.864175085946818,1.1817206096009751,44135.585106382976,69.72334580385218,9.604107217777113,0.1399153355638225,7.9852930843130006,6.747164106164846,0.8377332650432703,6916_6959
19,5,41672.87912087912,63.868093908340235,3.6118464089855,0.05726556492203415,3.960574910095055,2.821151294809988,0.6830469063057238,42092.858695652176,72.88520210112752,3.9393253524800858,0.05483102644486911,5.917686624481368,3.9849672186948824,0.6635226797152913,6916_6959
20,6,39675.36046511628,63.77813176141325,4.870614660515831,0.07770032716374212,3.939769954927288,3.592892670671518,0.8658440832298865,40091.02298850575,72.8122899383953,5.453116739812267,0.07617642720693726,5.702701622734045,4.6621952379569445,0.8002952648946141,6916_6959
21,0,23693.77659574468,70.89997340632223,5.449220399033039,0.07863022041115844,4.14642032563551,4.247688926761599,0.9397602580879574,79680.36559139784,63.92193446927467,5.265394036183335,0.08399974280780223,3.392240544059333,3.8037482866049115,1.0174620656513391,6044_8581
22,1,22735.333333333332,70.9545436564067,5.0889758721167855,0.07316356835994049,3.9172412507106276,3.881153252024198,0.9145259141917319,77324.35789473684,64.1435699637586,4.815287491430358,0.07665854624873791,3.16440327929896,3.4938625087175104,1.0192008224581077,6044_8581
23,2,23462.81052631579,70.6542830120386,5.689554537445189,0.08201095375727768,4.164142853432499,4.257925084309113,0.9497998146130744,80123.53191489361,63.655326394512194,5.993532929288192,0.09584164541820046,3.489045217774858,4.120203366254311,1.0959914302894966,6044_8581
24,3,24407.133333333335,70.28479207987098,7.050952516676928,0.10215710112728768,4.5588135019094445,5.102235007157063,1.0410805332830633,82308.96629213484,63.269384481172125,7.013803942709308,0.11263256109505877,3.7586470621314447,4.752058949092078,1.1796483990768265,6044_8581
