,period,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
16,0,8785.909691629957,69.6858025243526,2.344351525760533,0.03370719258238224,1.6124174467278891,1.0352924145899822,0.6402365404895869,9619.409381663114,65.10677133329258,2.172223448911604,0.033500036975055325,1.7782314183676298,1.2223532665855656,0.6811333619523355,8287_8107
17,1,5017.498891352549,70.5520118578891,1.4521787678232687,0.020679352978208342,3.7239835711504146,0.8011643007142162,0.21644897273829694,6454.401709401709,65.12134064509748,1.1512991942936994,0.017968139461637583,4.9101053637297865,1.038318701183706,0.20967776115067815,8287_8107
18,2,9365.567328918321,60.76269035186662,6.067134080588498,0.10392880510777773,8.03066248254001,2.3388749022772704,0.27933457872626605,10450.848614072494,55.33567503924648,9.197276114377694,0.18491640043485924,11.22006047550202,5.117397319021621,0.41332254215581,8287_8107
19,3,16971.56953642384,67.35417352358122,2.247389739539974,0.03388232456911667,5.5984213984715305,1.0906152967614549,0.19450450621225474,18723.526652452027,63.33416365052725,1.8734883078191307,0.030043922111169668,6.36281064504165,1.2075638090023932,0.18692481177959314,8287_8107
20,0,9235.025806451613,67.33419934194337,2.8424224803489944,0.04346344772709291,2.0023678614148106,1.3170598188498859,0.6435438109526729,9243.438972162741,64.17193302349558,4.436280808433082,0.069274817710392,2.0921737272431087,1.3022463163794058,0.6236636569285717,8280_8017
21,1,6420.890350877193,67.20784614732356,1.688977356494612,0.025627911100862596,5.105957476826531,1.0622206870515276,0.2051305405341561,6792.144396551724,58.98333096643152,2.5400390041780994,0.043286211634954205,5.177308652700669,1.040094331624084,0.20053886079467412,8280_8017
22,2,10219.642533936652,59.24825359964217,5.043398822963431,0.08749841880441128,9.18709038362172,2.099502752647019,0.22736991766211345,10757.817596566523,53.58843726594131,3.3962971974969727,0.06469533435733316,8.226251528066417,1.8107937526807685,0.21691644674031807,8280_8017
23,3,17432.95474137931,64.28805145321611,3.0194998160915643,-0.031356784255832146,6.699086353172614,1.2065350235992678,0.1806880601533498,18578.982832618025,57.66340539281766,2.5175586709788464,0.043919883889409,6.368387716679002,1.1627858141749303,0.18180853722740264,8280_8017
24,0,9619.409381663114,65.10677133329258,2.172223448911604,0.033500036975055325,1.7782314183676298,1.2223532665855656,0.6811333619523355,9235.025806451613,67.33419934194337,2.8424224803489944,0.04346344772709291,2.0023678614148106,1.3170598188498859,0.6435438109526729,8107_8280
25,1,6454.401709401709,65.12134064509748,1.1512991942936994,0.017968139461637583,4.9101053637297865,1.038318701183706,0.20967776115067815,6420.890350877193,67.20784614732356,1.688977356494612,0.025627911100862596,5.105957476826531,1.0622206870515276,0.2051305405341561,8107_8280
26,2,10450.848614072494,55.33567503924648,9.197276114377694,0.18491640043485924,11.22006047550202,5.117397319021621,0.41332254215581,10219.642533936652,59.24825359964217,5.043398822963431,0.08749841880441128,9.18709038362172,2.099502752647019,0.22736991766211345,8107_8280
27,3,18723.526652452027,63.33416365052725,1.8734883078191307,0.030043922111169668,6.36281064504165,1.2075638090023932,0.18692481177959314,17432.95474137931,64.28805145321611,3.0194998160915643,-0.031356784255832146,6.699086353172614,1.2065350235992678,0.1806880601533498,8107_8280
28,0,8868.90364025696,73.68620664979424,2.3507980475175243,0.03201790500774321,2.583612537136727,1.7913475177003342,0.6866350166825844,8785.909691629957,69.6858025243526,2.344351525760533,0.03370719258238224,1.6124174467278891,1.0352924145899822,0.6402365404895869,6959_8287
